 M  ,1,5,20,1600,16.965,463.39,444.42,164.75,16.388,0.0000,114.07,38.14
0,861,1,4,7750,17.303,368.55,343.18,166.32,21.250,117.67,66.901,12.84
99,0.67,0,42,0.874,99999,99999,99999,-0.224,     C ,111111111,11111111,1110001
 H  ,1,5,20,1600,17.118,416.38,395.84,177.56,17.989,0.0000,65.37,24.21
0,831,0,4,0.264,17.500,362.32,331.82,184.84,17.008,163.0,96.6,4.84
9,9.7,2,   ,40.9,9.5100,8.4600,7.5300,-0.938,     C ,111111331,11111111,3111113
 M  ,1,5,20,1615,16.940,526.69,518.48,172.24,10.111,0.0000,135.26,51.49
0,877,1,5,383,17.323,381.06,369.14,173.18,14.328,157.17,91.736,39.43
99,0.67,2,43,0.334,99999,99999,99999,-0.108,     C ,111111111,11111111,1110001
 M  ,1,5,20,1630,16.943,614.51,606.30,178.13,9.3637,0.0000,138.08,55.04
0,867,7,4,8848,17.337,452.38,437.30,182.41,14.793,163.78,96.957,29.17
99,0.65,0,43,0.229,99999,99999,99999,-0.091,     C ,111111111,11111111,1110001
 M  ,1,5,20,1645,16.859,570.85,563.59,185.21,9.1295,0.0000,135.11,48.32
0,885,2,5,1715,17.236,439.79,430.55,195.59,11.746,167.51,98.103,18.81
99,0.64,2,44,0.219,99999,99999,99999,-0.131,     C ,111111111,11111111,1110001
 M  ,1,5,20,1700,16.736,625.31,620.72,171.47,6.9446,0.0000,124.05,58.40
0,911,3,5,5912,17.111,441.59,433.25,172.63,11.131,143.07,78.147,39.98
99,0.64,1,45,0.707,99999,99999,99999,-0.068,     C ,111111111,11111111,1110001
 H  ,1,5,20,1700,16.870,584.34,574.64,176.74,10.438,0.0000,133.13,53.31
0,885,3,5,0.171,17.252,428.70,412.05,181.21,13.096,157.9,91.2,31.85
9,9.6,5,   ,44.1,9.7400,8.4500,7.5200,-0.100,     C ,111111111,11111111,1111111
 M  ,1,5,20,1715,16.827,594.78,587.66,169.61,8.8620,0.0000,185.07,55.90
0,920,6,5,7370,17.295,439.31,429.19,175.70,12.296,279.47,156.27,32.16
99,0.62,8,46,0.318,99999,99999,99999,-0.117,     C ,111111111,11111111,1110001
 M  ,1,5,20,1730,16.962,528.89,522.05,169.75,9.2138,0.0000,199.90,45.29
0,932,7,5,9258,17.456,416.71,406.53,173.39,12.659,243.01,112.89,15.29
99,0.63,2,46,0.183,99999,99999,99999,-0.234,     C ,111111111,11111111,1110001
 M  ,1,5,20,1745,16.944,533.09,524.08,162.61,10.532,0.0000,134.24,37.43
0,922,5,5,7696,17.335,441.24,430.72,166.47,12.510,182.12,64.951,4.98
99,0.63,0,46,0.124,99999,99999,99999,-0.277,     C ,111111111,11111111,1110001
 M  ,1,5,20,1800,16.818,607.64,602.09,170.78,7.7382,0.0000,82.99,51.91
0,934,3,5,9502,17.107,442.11,434.28,168.68,10.779,123.86,31.930,27.25
99,0.63,4,47,0.023,99999,99999,99999,-0.064,     C ,111111111,11111111,1110001
 H  ,1,5,20,1800,16.888,566.10,558.10,168.32,9.6279,0.0000,150.55,47.63
0,927,5,5,0.846,17.298,434.84,424.31,171.02,12.084,207.1,91.5,19.92
9,9.6,3,   ,46.4,9.9200,8.4600,7.5100,-0.173,     C ,111111111,11111111,1111111
 M  ,1,5,20,1815,16.560,572.44,565.66,168.01,8.8095,0.0000,31.15,45.50
0,939,8,6,354,16.714,408.20,399.70,175.67,11.685,46.056,-19.081,24.04
99,0.60,7,48,0.176,99999,99999,99999,-0.034,     D ,111111111,11111111,1110001
 M  ,1,5,20,1830,16.347,516.58,511.63,153.91,7.9296,0.0000,99999,99999
0,931,4,5,9081,16.281,371.80,363.84,156.82,11.851,20.648,-37.547,99999
99,0.56,9,49,0.247,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,1,5,20,1845,16.160,578.64,576.05,148.82,5.4234,0.0000,-3.48,30.63
0,928,5,5,8582,16.111,408.50,402.16,149.12,10.091,11.343,-36.182,4.65
99,0.52,7,49,0.526,99999,99999,99999,0.019,     D ,111111111,11111111,1110001
 M  ,1,5,20,1900,15.912,460.66,457.60,146.31,6.6066,0.0000,-2.37,19.61
0,941,7,6,627,15.839,308.46,303.77,148.75,9.9858,5.1048,-32.370,2.09
99,0.50,8,51,0.076,99999,99999,99999,0.056,     D ,111111111,11111111,1110001
 H  ,1,5,20,1900,16.245,532.08,521.95,154.63,11.179,0.0000,8.44,31.91
0,935,4,5,0.966,16.236,374.24,360.44,158.12,10.938,20.8,-31.3,10.26
9,9.5,5,   ,49.5,10.040,8.4600,7.5100,0.014,     D ,111111331,11111111,3111113
 M  ,1,5,20,1915,15.769,512.76,509.17,145.08,6.7808,0.0000,99999,99999
0,931,3,5,9052,15.607,340.79,333.87,142.17,11.535,0.000,-37.615,99999
99,0.47,8,51,0.315,99999,99999,99999,99999,     D ,111111001,11111111,110000
